vat_id,source_url,source_file
FI01070115,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tulevaisuuden-liikenteessa-korostuvat-turvallisuus-ja-ymparistoystavallisyys,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tekoalyn-kasitekartta-julkistettu-suomi-parjaa-tekoalyn-huippututkimuksessa,comp_mentions_vtt_domain.csv
FI07218117,https://www.vttresearch.com/en/news-and-ideas/vtts-cyber-security-team-best-identifying-attack-vectors-highest-vulnerabilities,comp_mentions_vtt_domain.csv
FI05925096,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vttlta-tehokas-keino-ratkaista-bio-ja-kiertotalouden-haasteita,comp_mentions_vtt_domain.csv
FI25281603,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomi-etenee-kohti-poistotekstiilien-tehokasta-kiertotaloutta,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/vtt-becomes-rd-partner-think-beyond-plastic-innovation-ecosystem,comp_mentions_vtt_domain.csv
FI23810268,https://www.vttresearch.com/en/news-and-ideas/vtt-speeds-finnish-electronics-industry-ecosystem,comp_mentions_vtt_domain.csv
FI02458955,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-oulun-yliopisto-auttavat-yrityksia-digihyppyyn,comp_mentions_vtt_domain.csv
FI19992126,https://www.vttresearch.com/en/news-and-ideas/nanobiotechnology-treatment-and-diagnostics-tool-severe-diseases,comp_mentions_vtt_domain.csv
FI01966560,https://www.vttresearch.com/en/news-and-ideas/vtt-and-its-partners-are-developing-nuclear-power-plant-decommissioning-business,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/vtt-and-its-partners-are-developing-nuclear-power-plant-decommissioning-business,comp_mentions_vtt_domain.csv
FI01162976,https://www.vttresearch.com/en/news-and-ideas/vtt-launches-accelerator-food-industry-start-ups,comp_mentions_vtt_domain.csv
FI21597563,https://www.vttresearch.com/en/news-and-ideas/carbon-dioxide-raw-material-chemical-industry-seeking-climate-friendly-and,comp_mentions_vtt_domain.csv
BE0890025478,https://www.vttresearch.com/en/news-and-ideas/empower-project-kicks-espoo,comp_mentions_vtt_domain.csv
FI07634030,https://www.vttresearch.com/en/news-and-ideas/two-new-members-vtt-board,comp_mentions_vtt_domain.csv
FI01011975,https://www.vttresearch.com/en/news-and-ideas/reuse-building-components-fights-waste,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tuore-raportti-kiertotalouden-liiketoiminta-voidaan-kaksinkertaistaa-suomessa,comp_mentions_vtt_domain.csv
FI07634030,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kaksi-uutta-jasenta-vttn-hallitukseen,comp_mentions_vtt_domain.csv
FI10292588,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vanha-ydintutkimusreaktori-poistetaan-kaytosta-uusi-ydinturvallisuustalo,comp_mentions_vtt_domain.csv
FI26740509,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kaksi-uutta-jasenta-vttn-hallitukseen,comp_mentions_vtt_domain.csv
FI18523029,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-arvioi-voimalaitoksiin-ja-laivoihin-sopivat-bio-ja-jatepohjaiset-oljyt,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/fi/uutiset-ja-tarinat/seitseman-johtavaa-suomalaisyritysta-luo-yhdessa-ekosysteemin-kiinteistodatan,comp_mentions_vtt_domain.csv
FI02011248,https://www.vttresearch.com/en/news-and-ideas/vtt-assess-bio-and-waste-based-oils-suitable-power-plants-and-ships,comp_mentions_vtt_domain.csv
FI16801419,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-sip-science-virtuaalikahvit-ja-keskustelu-tieteesta-ja-tutkimuksesta,comp_mentions_vtt_domain.csv
FI20791815,https://www.vttresearch.com/fi/uutiset-ja-tarinat/muovinkaltainen-taysin-uusiutuvista-raaka-aineista-valmistettu-pakkausmateriaali,comp_mentions_vtt_domain.csv
FI17878530,https://www.vttresearch.com/en/news-and-ideas/digitalising-and-3d-printing-spare-parts-enables-manufacturing-anywhere-and-anytime,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/against-odds-how-push-your-innovation-towards-success,comp_mentions_vtt_domain.csv
FI21832199,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vttlla-kehitetty-taysin-uudenlainen-sahkoinen-jaahdytysmenetelma-mahdollistaa,comp_mentions_vtt_domain.csv
FI21832199,https://www.vttresearch.com/en/news-and-ideas/new-electronic-cooling-technology-enable-miniaturization-quantum-computers,comp_mentions_vtt_domain.csv
FI05215342,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-kokosi-yli-50-yritysta-yhteistyohon-vahentamaan-muovien-kulutusta,comp_mentions_vtt_domain.csv
FI05215342,https://www.vttresearch.com/en/news-and-ideas/vtt-and-over-50-companies-cooperate-reduce-need-plastics-using-natural-fibres,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/more-plant-based-diet-without-stomach-troubles-getting-rid-fodmaps-enzymes,comp_mentions_vtt_domain.csv
FI01162976,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kasvispainotteisempi-ruokavalio-ilman-vatsavaivoja-pilkkomalla-fodmapit,comp_mentions_vtt_domain.csv
FI01970674,https://www.vttresearch.com/fi/uutiset-ja-tarinat/belight-hankkeessa-biopohjaisia-keveita-ja-kierratettavia-sovelluksia-pakkaus-ja,comp_mentions_vtt_domain.csv
FI01970674,https://www.vttresearch.com/en/news-and-ideas/belight-project-develops-biobased-lightweight-and-recyclable-applications-packaging,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/en/news-and-ideas/year-2019-vtt-positive-result-despite-increasing-competition,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomessakin-varaa-valmistaa,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/novel-smart-tags-solutions-increase-value-chain-transparency-food-products,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/en/vtt-sip-science,comp_mentions_vtt_domain.csv
FI01628078,https://www.vttresearch.com/en/news-and-ideas/satellite-images-provide-date-information-forest-resources-and-amount-carbon-bound,comp_mentions_vtt_domain.csv
FI02446292,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-aalto-yliopisto-gtk-luke-ja-syke-kaynnistavat-kiertotalouden-haastekilpailun,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/news-and-ideas/vtt-taking-part-enter-2020-campaign,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-mukana-enter-2020-kampanjassa,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/vtt-taking-part-enter-2020-campaign,comp_mentions_vtt_domain.csv
FI02011248,https://www.vttresearch.com/en/news-and-ideas/novel-storage-solution-renewable-energy,comp_mentions_vtt_domain.csv
FI24553881,https://www.vttresearch.com/fi/uutiset-ja-tarinat/hiilineutraali-rakentaminen-edellyttaa-alan-yhteistyota-ja-se-alkaa-nyt,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/synthetic-biology-tackles-challenges-faced-humanity,comp_mentions_vtt_domain.csv
FI15077051,https://www.vttresearch.com/fi/uutiset-ja-tarinat/harri-nieminen-mukaan-uudistamaan-suomen-valmistavaa-teollisuutta,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/news-and-ideas/maaria-nuutinen-expert-human-activity-and-organisations-inspired-possibility-having,comp_mentions_vtt_domain.csv
FI02446807,https://www.vttresearch.com/fi/uutiset-ja-tarinat/akkujen-valmistukseen-kestavat-tuotantoprosessit-ja-materiaalien-jaljitettavyys,comp_mentions_vtt_domain.csv
FI26305734,https://www.vttresearch.com/en/news-and-ideas/fishing-port-model-district-smart-energy,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/seven-leading-finnish-companies-join-forces-co-create-ecosystem-smart-building-data,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/fi/uutiset-ja-tarinat/hiilineutraali-suomi-2035-edellyttaa-energiajarjestelman-muutoksia-jotka,comp_mentions_vtt_domain.csv
FI31331881,https://www.vttresearch.com/fi/uutiset-ja-tarinat/ruoka-alan-startupit-valittu-vttn-johtamaan-kiihdyttamoon,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/impact-metrics-show-vtts-benefits-society,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/top-experts-austria-finland-and-norway-combine-forces-make-more-value-out-forests,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/steps-towards-healthy-work-community-how-we-improved-wellbeing-leadership,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/carbon-neutral-finland-2035-requires-changes-energy-system-can-only-be-achieved,comp_mentions_vtt_domain.csv
FI06640324,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kansainvalisesti-kilpailukykyista-kasviproteiineihin-perustuvaa-ruokaa-suomesta,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/tra2020-virtual-strategic-session-industrialising-innovation,comp_mentions_vtt_domain.csv
FI31331881,https://www.vttresearch.com/en/news-and-ideas/agritech-and-foodtech-startups-successfully-completed-their-acceleration-programme,comp_mentions_vtt_domain.csv
FI20795402,https://www.vttresearch.com/en/news-and-ideas/plastic-packaging-material-made-completely-renewable-raw-materials-vtt,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/industrial-circular-economy-paradigm-sustainable-asset-management,comp_mentions_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/news-and-ideas/cooperation-and-innovation-my-summer-job-riding-wave-digitalisation,comp_mentions_vtt_domain.csv
FI08974643,https://www.vttresearch.com/fi/uutiset-ja-tarinat/uuden-tyon-aloittaminen-etana-opettavainen-kokemus,comp_mentions_vtt_domain.csv
FI24889705,https://www.vttresearch.com/fi/uutiset-ja-tarinat/nain-kerava-kehittaa-digitaalisten-palveluiden-saavutettavuutta,comp_mentions_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/news-and-ideas/starting-new-job-remotely-educational-experience,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/watch-our-panel-discussion-how-make-finland-global-leader-sustainable-growth,comp_mentions_vtt_domain.csv
FI26156492,https://www.vttresearch.com/en/news-and-ideas/evaluating-protein-quality-and-production-within-living-cells-real-time,comp_mentions_vtt_domain.csv
FI31566787,https://www.vttresearch.com/fi/uutiset-ja-tarinat/polystyreeni-kiertoon-ja-takaisin-raaka-aineeksi-vtt-kumppaneineen-kehittaa,comp_mentions_vtt_domain.csv
FI31566787,https://www.vttresearch.com/en/news-and-ideas/polystyrene-can-be-circulated-back-raw-material-mopo-project-develops-collection-and,comp_mentions_vtt_domain.csv
FI01556684,https://www.vttresearch.com/fi/uutiset-ja-tarinat/koronaviruksen-leviamisesta-ilmateitse-tarvitaan-lisatietoa-ratkaisujen,comp_mentions_vtt_domain.csv
FI26305734,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomalainen-pienreaktoriosaaminen-vahvistuu-uudella-innovaatio-ja,comp_mentions_vtt_domain.csv
FI02134547,https://www.vttresearch.com/en/news-and-ideas/how-can-company-act-agile-manner-world-full-surprises-strategic-foresight-gives,comp_mentions_vtt_domain.csv
FI01966560,https://www.vttresearch.com/en/news-and-ideas/finnish-expertise-small-modular-reactors-will-be-strengthened-new-innovation-and,comp_mentions_vtt_domain.csv
FI02134547,https://www.vttresearch.com/fi/uutiset-ja-tarinat/miten-yritys-voi-toimia-ketterasti-yllatysten-maailmassa-strateginen-ennakointi,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/dyadic-and-vtt-are-developing-efficient-new-production-method-covid19-vaccines,comp_mentions_vtt_domain.csv
FI03134717,https://www.vttresearch.com/fi/uutiset-ja-tarinat/avoin-seminaari-lisaarvon-luominen-kuluttajalle-toimituksen-viimeisella,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tutkimuksemme-tehtava-syottaa-yrityksille-lapaan-ja-luoda-kasvua,comp_mentions_vtt_domain.csv
FI03134717,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-kumppanit-kehittavat-euroopan-avaruusjarjestolle-metsan-digitaalisen,comp_mentions_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/news-and-ideas/smart-clothing-protects-builders,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/fi/uutiset-ja-tarinat/solumaatalous-munanvalkuainen-syntyy-ilman-kanaa-vttn-menetelmalla,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/eggs-without-chickens-magic-or-new-industry,comp_mentions_vtt_domain.csv
FI02446807,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kutsu-kiertotalouden-haastekilpailun-tiimit-esittelevat-ideansa,comp_mentions_vtt_domain.csv
FI02459771,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tuore-laki-edellyttaa-uusiin-ja-peruskorjattaviin-taloyhtioihin-sahkoautojen,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/konenako-avuksi-tekstiilijatteen-lajitteluun,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/en/news-and-ideas/online-event-lab-market-stories-about-science-based-entrepreneurship,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/egg-white-protein-production-technology-without-chickens-awarded-earto,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/en/news-and-ideas/universums-2020-employer-rankings-vtt-ranked-finlands-third-most-attractive-employer,comp_mentions_vtt_domain.csv
FI31331881,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vttlta-ponnistava-startup-yritys-eniferbio-kerasi-yli-miljoonan-euron,comp_mentions_vtt_domain.csv
FI10292588,https://www.vttresearch.com/en/news-and-ideas/finnish-know-how-support-implementing-safe-disposal-radioactive-waste-bulgaria,comp_mentions_vtt_domain.csv
FI05925096,https://www.vttresearch.com/fi/uutiset-ja-tarinat/datan-mahti-etatyomaailmassa-ennakointi-tukee-menestysta,comp_mentions_vtt_domain.csv
FI27654362,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomalainen-osaaminen-tukemaan-bulgarian-radioaktiivisen-jatteen-turvallista,comp_mentions_vtt_domain.csv
FI10181239,https://www.vttresearch.com/en/news-and-ideas/smart-control-power-plants-support-growth-renewable-energy,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/fi/uutiset-ja-tarinat/varaosien-digitalisointi-ja-3d-tulostus-mahdollistavat-valmistuksen-missa-ja,comp_mentions_vtt_domain.csv
FI31331881,https://www.vttresearch.com/en/news-and-ideas/agritech-and-foodtech-startups-selected-vtt-led-accelerator,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-tukee-suomalaisia-valmistajia-digitalisoitumaan-ja-tarttumaan,comp_mentions_vtt_domain.csv
FI01940539,https://www.vttresearch.com/en/news-and-ideas/building-finlands-first-quantum-computer-begins-vtt-partners-quantum-startup-iqm,comp_mentions_vtt_domain.csv
FI28204611,https://www.vttresearch.com/en/news-and-ideas/suschem-finland-startup-forum,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/siihen-aikaan-kun-isa-sahkoauton-osti-suomesta-vahahiilisen-liikenteen,comp_mentions_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/news-and-ideas/suschem-finland-startup-forum,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/nordic-drone-initiative-transport-passengers-and-goods-drones,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/challenging-innovation-process,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/chipmetrics-oy-commercialises-test-chip-developed-vtt,comp_mentions_vtt_domain.csv
BE0401574852,https://www.vttresearch.com/en/news-and-ideas/more-competitive-manufacturing-industry-europe-extending-component-lifetime,comp_mentions_vtt_domain.csv
BE0401574852,https://www.vttresearch.com/fi/uutiset-ja-tarinat/komponenttien-kayttoian-pidentaminen-parantaa-euroopan-teollisuuden,comp_mentions_vtt_domain.csv
FI28721168,https://www.vttresearch.com/fi/vtt-sip-science,comp_mentions_vtt_domain.csv
FI08974643,https://www.vttresearch.com/en/news-and-ideas/quantum-technology-industry-future-why-we-are-now-building-expertise-finland,comp_mentions_vtt_domain.csv
FI02099112,https://www.vttresearch.com/en/news-and-ideas/dedicated-photonics-pilot-line-medical-diagnostics,comp_mentions_vtt_domain.csv
FI20085742,https://www.vttresearch.com/fi/uutiset-ja-tarinat/online-mita-pitaa-tietaa-ekosysteemeista,comp_mentions_vtt_domain.csv
FI26896124,https://www.vttresearch.com/fi/uutiset-ja-tarinat/online-mita-pitaa-tietaa-ekosysteemeista,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/technologies-provide-solutions-change-consumer-distribution-and-e-commerce,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/vtt-build-finlands-first-quantum-computer,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/globally-competitive-plant-protein-based-foods-finland,comp_mentions_vtt_domain.csv
FI02458939,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-helsingin-yliopisto-kehittavat-helppokayttoisia-suojauskeinoja,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/agile-cognitive-manufacturing-industry-what-level-your-company,comp_mentions_vtt_domain.csv
FI15892363,https://www.vttresearch.com/fi/uutiset-ja-tarinat/uudentyyppinen-koronahalytin-tositestissa-rakennustyomaalla,comp_mentions_vtt_domain.csv
FI10957543,https://www.vttresearch.com/en/news-and-ideas/unleashing-potential-rapeseed-press-cake-protein-source-food,comp_mentions_vtt_domain.csv
FI03134717,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-mukana-tekemassa-avaruushistoriaa-tieto-asteroidien-koostumuksesta-auttaa,comp_mentions_vtt_domain.csv
FI02152542,https://www.vttresearch.com/en/news-and-ideas/vtt-making-space-history-knowledge-asteroid-composition-help-avert-collisions,comp_mentions_vtt_domain.csv
FI02446807,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vauhtia-kiertotalouteen-kumppanuuksista-ja-jaetusta-datasta,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/vtters-summerly-workdays-are-cheered-praises-and-walking-meetings,comp_mentions_vtt_domain.csv
FI26776296,https://www.vttresearch.com/fi/uutiset-ja-tarinat/keski-suomen-keskussairaalassa-testataan-puupohjaisia-materiaaleja-parempaa,comp_mentions_vtt_domain.csv
FI15388773,https://www.vttresearch.com/en/news-and-ideas/biogen-and-vtt-launching-collaboration-alzheimers-disease-challenge-start-ups-aims,comp_mentions_vtt_domain.csv
FI32017245,https://www.vttresearch.com/en/news-and-ideas/efficient-cooling-high-power-electronics-vtt-spin-thermal-channel-technologies-oy,comp_mentions_vtt_domain.csv
FI25530198,https://www.vttresearch.com/en/news-and-ideas/plastic-waste-rivers-recycling-jakarta-indonesia-target-study,comp_mentions_vtt_domain.csv
FI32001104,https://www.vttresearch.com/fi/uutiset-ja-tarinat/alvar-pet-ja-vtt-kehittavat-hyonteisista-valmistettua-koiranruokaa,comp_mentions_vtt_domain.csv
FI25530198,https://www.vttresearch.com/fi/uutiset-ja-tarinat/muovijate-ylos-joesta-ja-kiertoon-tutkimuskohteena-indonesian-jakarta,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/new-work-vtt-programme-turns-disruption-work-opportunity-45-minute-meetings-and,comp_mentions_vtt_domain.csv
FI17635619,https://www.vttresearch.com/en/news-and-ideas/wood-based-materials-are-being-tested-finnish-hospital-better-hygiene-and-less,comp_mentions_vtt_domain.csv
FI07793883,https://www.vttresearch.com/fi/uutiset-ja-tarinat/ilmastoinvestointien-mittasuhteet-ovat-hakellyttavat-nyt-voimme-vauhdittaa,comp_mentions_vtt_domain.csv
FI22422730,https://www.vttresearch.com/en/news-and-ideas/welcome-path-exponential-hope-how-turn-turbulence-2020s-sustainable-growth,comp_mentions_vtt_domain.csv
FI05925096,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tervetuloa-eksponentiaalisen-toivon-polulle-miten-2020-luvun-myllerrykset,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/en/news-and-ideas/robot-helps-investigate-airborne-transmission-covid-19,comp_mentions_vtt_domain.csv
FI28405026,https://www.vttresearch.com/en/news-and-ideas/recovering-carbon-dioxide-raw-material-polyurethanes,comp_mentions_vtt_domain.csv
FI10983223,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vahva-ehdokas-uuteen-eurooppalaisten-digitaalisten-innovaatiohubien-verkostoon,comp_mentions_vtt_domain.csv
FI31566787,https://www.vttresearch.com/fi/uutiset-ja-tarinat/hiilidioksidi-talteen-ja-hyotykayttoon-polyuretaanin-raaka-aineeksi,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/uusi-teollinen-tyo-motivoitunut-tyontekija-avain-yrityksen-menestykseen,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/new-industrial-work-motivated-employee-key-company-success,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/advances-cellulose-based-food-packaging-material-move-testing-phase-industrial,comp_mentions_vtt_domain.csv
FI20791815,https://www.vttresearch.com/fi/uutiset-ja-tarinat/selluloosapohjaisen-elintarvikepakkausmateriaalin-kehitys-edennyt-teollisen,comp_mentions_vtt_domain.csv
FI17635619,https://www.vttresearch.com/fi/uutiset-ja-tarinat/biopohjaiset-kulutustuotteet-markkinoille-vtt-kcl-ja-walki-mukana-uudessa,comp_mentions_vtt_domain.csv
FI23779408,https://www.vttresearch.com/en/news-and-ideas/riitta-puupponen-pimia-pioneer-berry-research,comp_mentions_vtt_domain.csv
FI09868156,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-neste-kumppaneineen-tahtaavat-suomalaisen-sahkopolttoaineteknologian,comp_mentions_vtt_domain.csv
FI18523029,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-neste-kumppaneineen-tahtaavat-suomalaisen-sahkopolttoaineteknologian,comp_mentions_vtt_domain.csv
FI03134717,https://www.vttresearch.com/fi/uutiset-ja-tarinat/korona-toi-kotiinkuljetusten-buumin,comp_mentions_vtt_domain.csv
FI02446292,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-luke-suomen-biotalous-muuttuvilla-maailmanmarkkinoilla,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/how-drive-sustainable-urban-renovations-successfully,comp_mentions_vtt_domain.csv
FI07218117,https://www.vttresearch.com/en/news-and-ideas/vtt-using-artificial-intelligence-look-solutions-detecting-stress,comp_mentions_vtt_domain.csv
FI02152542,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-mukana-metalliteollisuuden-jattihankkeessa,comp_mentions_vtt_domain.csv
FI01111693,https://www.vttresearch.com/en/news-and-ideas/autonomy-machines-requires-new-perspective-safety,comp_mentions_vtt_domain.csv
FI19274001,https://www.vttresearch.com/fi/uutiset-ja-tarinat/koneiden-autonomisuus-vaatii-uutta-turvallisuusajattelua,comp_mentions_vtt_domain.csv
FI08932048,https://www.vttresearch.com/en/news-and-ideas/vtt-and-eit-fan-invite-startups-agritech-and-foodtech-accelerator-last-years,comp_mentions_vtt_domain.csv
FI01126502,https://www.vttresearch.com/en/news-and-ideas/lab-market-why-invest-impact-deep-tech,comp_mentions_vtt_domain.csv
FI01162976,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-ja-eit-fan-kutsuvat-startupeja-ruoka-alan-kiihdyttamoon-kannustimena-viime,comp_mentions_vtt_domain.csv
FI17635619,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vahahiilisten-muovikalvojen-tutkimusymparistot-nyt-valmiina-yritysten,comp_mentions_vtt_domain.csv
FI01556684,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suprajohtavien-sirujen-avulla-suurempia-kvanttitietokoneita-ja-nopeampia,comp_mentions_vtt_domain.csv
FI10390508,https://www.vttresearch.com/en/news-and-ideas/digitalization-and-sustainable-development-together-form-market-next-generation,comp_mentions_vtt_domain.csv
FI17074532,https://www.vttresearch.com/fi/uutiset-ja-tarinat/virtuaalinen-materiaalikehitys-uusi-kilpailukyvyn-lahde,comp_mentions_vtt_domain.csv
FI07634030,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vtt-muokkaa-selluloosapohjaisia-materiaaleja-sahkoeristekomponenttien-3d,comp_mentions_vtt_domain.csv
FI27227256,https://www.vttresearch.com/en/news-and-ideas/vtt-developing-new-service-monitoring-forest-carbon-balance,comp_mentions_vtt_domain.csv
FI02446292,https://www.vttresearch.com/fi/uutiset-ja-tarinat/kutsu-medialle-verkkoinfoon-suomelle-terveytta-ja-kestavaa-kehitysta-edistava,comp_mentions_vtt_domain.csv
FI26305558,https://www.vttresearch.com/fi/uutiset-ja-tarinat/vuosaaren-sataman-muovipilotissa-onnistuttiin-keraamaan-talteen-yli-800-kiloa,comp_mentions_vtt_domain.csv
FI02446292,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomelle-terveytta-ja-kestavaa-kehitysta-edistava-elintarviketutkimuksen,comp_mentions_vtt_domain.csv
FI02458939,https://www.vttresearch.com/fi/uutiset-ja-tarinat/tutkijat-ratkaisivat-nanokuplien-arvoituksen,comp_mentions_vtt_domain.csv
FI31566787,https://www.vttresearch.com/en/news-and-ideas/multipurpose-bioplastic-soy-residues-pilot-plant-finland,comp_mentions_vtt_domain.csv
FI31566787,https://www.vttresearch.com/fi/uutiset-ja-tarinat/soijan-tahteista-monikayttoista-biomuovia-pilottitehdas-tulossa-uuteenkaupunkiin,comp_mentions_vtt_domain.csv
FI26740509,https://www.vttresearch.com/fi/uutiset-ja-tarinat/erno-muuranto-uutena-jasenena-vttn-hallitukseen,comp_mentions_vtt_domain.csv
FI07634030,https://www.vttresearch.com/en/news-and-ideas/erno-muuranto-new-member-vtt-board,comp_mentions_vtt_domain.csv
FI18970646,https://www.vttresearch.com/en/news-and-ideas/erno-muuranto-new-member-vtt-board,comp_mentions_vtt_domain.csv
FI07634030,https://www.vttresearch.com/fi/uutiset-ja-tarinat/erno-muuranto-uutena-jasenena-vttn-hallitukseen,comp_mentions_vtt_domain.csv
FI27256903,https://www.vttresearch.com/fi/uutiset-ja-tarinat/soijan-tahteista-aletaan-valmistaa-biomuovia-pilottitehdas-nousee,comp_mentions_vtt_domain.csv
FI03134717,https://www.vttresearch.com/fi/uutiset-ja-tarinat/suomalainen-kvantti-instituutti-kokoaa-yhteen-alan-huippuosaajat,comp_mentions_vtt_domain.csv
